2020-03-08,North Carolina,2,0,35.2145629,-79.8912675
2020-03-08,Oklahoma,1,0,35.3097654,-98.7165585
2020-03-08,Oregon,13,0,44.1419049,-120.5380993
2020-03-08,Pennsylvania,6,0,40.9945928,-77.6046984
2020-03-08,Rhode Island,3,0,41.5827282,-71.5064508
2020-03-08,South Carolina,6,0,33.62505,-80.9470381
2020-03-08,Tennessee,3,0,35.830521,-85.9785989
2020-03-08,Texas,23,0,31.1693363,-100.0768425
2020-03-08,Utah,3,0,39.4997605,-111.547028
2020-03-08,Vermont,1,0,43.8717545,-72.4477828
2020-03-08,Virginia,2,0,38.0033855,-79.4587861
2020-03-08,Washington,141,19,38.8993487,-77.0145665
2020-03-08,Wisconsin,1,0,44.7862968,-89.8267049
2020-03-09,Arizona,6,0,34.1682185,-111.930907
2020-03-09,California,172,2,37.2718745,-119.2704153
2020-03-09,Colorado,12,0,38.9979339,-105.550567
2020-03-09,Connecticut,2,0,41.5187835,-72.757507
2020-03-09,District of Columbia,4,0,38.8993487,-77.0145666
2020-03-09,Florida,14,2,27.9757279,-83.8330166
2020-03-09,Georgia,17,0,32.6781248,-83.2229757
2020-03-09,Hawaii,2,0,20.46,-157.505
2020-03-09,Illinois,11,0,39.739318,-89.504139
2020-03-09,Indiana,4,0,39.7662195,-86.441277
2020-03-09,Iowa,8,0,41.9383166,-93.389798
2020-03-09,Kansas,1,0,38.4987789,-98.3200779
2020-03-09,Kentucky,5,0,37.8222935,-85.7682399
2020-03-09,Louisiana,1,0,30.9733766,-91.4299097
2020-03-09,Maryland,6,0,38.8063524,-77.2684162
2020-03-09,Massachusetts,41,0,42.0629398,-71.718067
2020-03-09,Minnesota,2,0,46.4418595,-93.3655146
2020-03-09,Missouri,1,0,38.3046615,-92.437099
2020-03-09,Nebraska,16,0,41.5008195,-99.680902
2020-03-09,Nevada,4,0,38.502032,-117.0230604
2020-03-09,New Hampshire,4,0,44.0012306,-71.5799231
2020-03-09,New Jersey,11,0,40.1430058,-74.7311156
2020-03-09,New York,142,0,40.7056258,-73.97968
2020-03-09,North Carolina,7,0,35.2145629,-79.8912675
2020-03-09,Ohio,3,0,40.1903624,-82.6692525
2020-03-09,Oklahoma,1,0,35.3097654,-98.7165585
2020-03-09,Oregon,13,0,44.1419049,-120.5380993
2020-03-09,Pennsylvania,10,0,40.9945928,-77.6046984
2020-03-09,Rhode Island,3,0,41.5827282,-71.5064508
2020-03-09,South Carolina,7,0,33.62505,-80.9470381
2020-03-09,Tennessee,4,0,35.830521,-85.9785989
2020-03-09,Texas,24,0,31.1693363,-100.0768425
2020-03-09,Utah,3,0,39.4997605,-111.547028
2020-03-09,Vermont,1,0,43.8717545,-72.4477828
2020-03-09,Virginia,5,0,38.0033855,-79.4587861
2020-03-09,Washington,179,22,38.8993487,-77.0145665
2020-03-09,Wisconsin,2,0,44.7862968,-89.8267049
2020-03-10,Arizona,6,0,34.1682185,-111.930907
2020-03-10,California,179,3,37.2718745,-119.2704153
2020-03-10,Colorado,17,0,38.9979339,-105.550567
2020-03-10,Connecticut,2,0,41.5187835,-72.757507
2020-03-10,District of Columbia,4,0,38.8993487,-77.0145666
2020-03-10,Florida,23,2,27.9757279,-83.8330166
2020-03-10,Georgia,22,0,32.6781248,-83.2229757
2020-03-10,Hawaii,2,0,20.46,-157.505
2020-03-10,Illinois,19,0,39.739318,-89.504139
2020-03-10,Indiana,6,0,39.7662195,-86.441277
2020-03-10,Iowa,13,0,41.9383166,-93.389798
2020-03-10,Kansas,1,0,38.4987789,-98.3200779
2020-03-10,Kentucky,7,0,37.8222935,-85.7682399
2020-03-10,Louisiana,6,0,30.9733766,-91.4299097
2020-03-10,Maryland,9,0,38.8063524,-77.2684162
2020-03-10,Massachusetts,92,0,42.0629398,-71.718067
2020-03-10,Michigan,2,0,44.9435598,-86.4158049
2020-03-10,Minnesota,3,0,46.4418595,-93.3655146
2020-03-10,Missouri,1,0,38.3046615,-92.437099
2020-03-10,Nebraska,17,0,41.5008195,-99.680902
2020-03-10,Nevada,4,0,38.502032,-117.0230604
2020-03-10,New Hampshire,5,0,44.0012306,-71.5799231
2020-03-10,New Jersey,15,1,40.1430058,-74.7311156
2020-03-10,New York,173,0,40.7056258,-73.97968
2020-03-10,North Carolina,7,0,35.2145629,-79.8912675
2020-03-10,Ohio,3,0,40.1903624,-82.6692525
2020-03-10,Oklahoma,2,0,35.3097654,-98.7165585
2020-03-10,Oregon,14,0,44.1419049,-120.5380993
2020-03-10,Pennsylvania,12,0,40.9945928,-77.6046984
2020-03-10,Rhode Island,5,0,41.5827282,-71.5064508
2020-03-10,South Carolina,9,0,33.62505,-80.9470381
2020-03-10,South Dakota,5,1,44.2126995,-100.2471641
2020-03-10,Tennessee,7,0,35.830521,-85.9785989
2020-03-10,Texas,31,0,31.1693363,-100.0768425
2020-03-10,Utah,4,0,39.4997605,-111.547028
2020-03-10,Vermont,1,0,43.8717545,-72.4477828
